5882109
7345437
2719045
9645640
5336392
6634737
5373280
5881706
2307790
5388228
9901140
11324732
5383471
8563667
5380090
6621058
5647487
6933840
11814292
9414924
8574251
10238891
9908129
5370213
8053952
10269207
11587717
5392748
9949330
9061088
5371040
10202633
6937918
6928803
5383137
5387485
10885870
9774874
6928960
10236643
6946755
9839534
1842005
8932492
5379806
10899979
5770190
10016864
5379997
10141162
6933785
9986197
11312432
9779019
7916272
10890114
7855893
5377412
5367085
11632917
9838970
5379245
9467866
5375843
7485549
5770793
6930689
2702614
10027122
5373581
9873996
5369371
5332834
6920330
4016718
9804170
9661190
9840176
9863508
5381959
10260650
5335590
2315491
5392594
5388414
8040869
9369678
5632935
2865971
2847850
9787089
3830780
2716992
7845235
9807187
10240543
5379970
7522657
10222430
5770432
2954095
9942793
6932509
6924832
8117535
3949176
5391806
2600919
5388767
9799907
8563551
5334721
5770122
10464450
5881870
8042381
5381037
5379520
5391946
11050462
8261261
5370710
5390311
10269770
10881522
5335710
10204377
5375878
5879051
10980083
2853809
4759451
5371465
2854155
12049980
5389976
6931839
7138040
10704051
9313320
7049757
5336384
5769825
9806717
5771781
2581396
12038911
10539867
6756930
5386896
5769370
9627707
6932258
7080700
7078196
5379490
6919677
14075105
5333083
7862539
10424172
5391776
5388651
5331757
10448578
2119510
5381371
5882516
5399033
5386756
5389372
3953971
10460721
5770831
5391016
2842939
8114757
8253102
5389844
10255494
7977573
10291083
6937276
12089745
10031715
5333253
9968660
10178791
5770106
6938400
5382491
8815445
8025231
5334802
2699281
2976447
3905462
5907900
10012702
9443223
7345224
6924905
5379130
7525800
5369843
10016287
5378486
2975246
5384486
9873350
10321438
10085270
5334829
5335434
6938760
2716275
2841010
6924654
6923879
5380073
5334446
5369673
5332575
5389046
5383803
6923917
