11185732.0,5,4.0,30,2.0,51.0,C                              
75793563.0,5,3.0,60,3.0,123.0,C                              
63899531.0,3,3.0,80,2.0,51.0,C                              
74953362.0,10,3.0,80,2.0,123.0,C                              
8906580.0,7,3.0,0,6.0,48.0,C                              
2837714.0,16,2.0,0,6.0,45.0,C                              
9211543.0,5,2.0,45,3.0,48.0,C                              
11545810.0,5,4.0,45,3.0,48.0,C                              
96378336.0,3,3.0,0,6.0,123.0,C                              
5614708.0,3,4.0,50,3.0,51.0,C                              
6855660.0,3,4.0,40,2.0,117.0,C                              
4820665.0,1,4.0,30,2.0,45.0,C                              
12033677.0,3,4.0,26,2.0,51.0,C                              
7960204.0,6,3.0,70,2.0,51.0,C                              
14137291.0,5,4.0,42,2.0,48.0,C                              
2173883.0,9,3.0,80,3.0,48.0,C                              
3031969.0,5,3.0,60,2.0,51.0,C                              
8060606.0,5,3.0,0,6.0,45.0,C                              
4784820.0,3,4.0,15,2.0,45.0,C                              
3183190.0,9,3.0,75,2.0,51.0,C                              
13585592.0,5,4.0,40,2.0,51.0,C                              
4470303.0,1,3.0,0,6.0,51.0,C                              
97750360.0,3,4.0,40,2.0,123.0,C                              
2956322.0,3,3.0,70,2.0,51.0,C                              
6073972.0,6,4.0,45,2.0,48.0,C                              
1363158.0,5,4.0,50,3.0,117.0,C                              
6295118.0,5,4.0,48,2.0,51.0,C                              
3299880.0,6,3.0,0,6.0,48.0,C                              
6019668.0,6,2.0,80,3.0,48.0,C                              
56391277.0,9,2.0,144,3.0,117.0,C                              
3070956.0,6,3.0,70,2.0,51.0,C                              
12861642.0,5,2.0,55,3.0,48.0,C                              
6111831.0,4,4.0,21,3.0,48.0,C                              
2571820.0,5,4.0,33,3.0,51.0,C                              
2519933.0,4,1.0,15,3.0,51.0,C                              
9118632.0,3,1.0,30,3.0,117.0,C                              
6736807.0,1,3.0,51,2.0,51.0,C                              
8991375.0,5,4.0,45,3.0,51.0,C                              
7346921.0,3,4.0,45,2.0,51.0,C                              
10589430.0,4,3.0,72,2.0,48.0,C                              
96474947.0,5,3.0,60,2.0,123.0,C                              
7142374.0,4,3.0,60,2.0,48.0,C                              
510858.0,7,1.0,85,3.0,117.0,C                              
3644758.0,5,3.0,60,2.0,48.0,C                              
9167218.0,3,4.0,30,2.0,48.0,C                              
6066550.0,4,4.0,45,2.0,51.0,C                              
5754879.0,10,4.0,48,4.0,48.0,C                              
8680337.0,10,1.0,250,3.0,48.0,C                              
933236.0,6,3.0,64,2.0,48.0,C                              
10812644.0,6,3.0,51,2.0,45.0,C                              
8724709.0,4,4.0,30,3.0,117.0,C                              
236411.0,6,2.0,0,6.0,45.0,C                              
9166068.0,9,2.0,45,3.0,48.0,C                              
4508475.0,7,3.0,112,3.0,117.0,C                              
6632467.0,3,4.0,50,2.0,51.0,C                              
4360818.0,5,3.0,0,6.0,51.0,C                              
1265792.0,3,4.0,40,2.0,117.0,C                              
668397.0,6,1.0,0,6.0,51.0,C                              
6910874.0,3,3.0,52,2.0,48.0,C                              
22153411.0,4,3.0,80,3.0,133.0,C                              
2908190.0,5,4.0,40,3.0,117.0,C                              
4465946.0,14,2.0,0,6.0,51.0,C                              
5594472.0,4,4.0,39,3.0,51.0,C                              
79931030.0,3,4.0,32,2.0,123.0,C                              
13499815.0,4,4.0,40,2.0,48.0,C                              
13915932.0,12,1.0,78,3.0,45.0,C                              
4615328.0,10,3.0,120,3.0,48.0,C                              
7170068.0,5,3.0,0,6.0,51.0,C                              
1208543.0,6,3.0,0,6.0,117.0,C                              
72255439.0,2,4.0,50,2.0,473.0,C                              
10062203.0,3,4.0,30,2.0,117.0,C                              
4559584.0,1,3.0,70,5.0,51.0,C                              
5000548.0,12,3.0,110,3.0,45.0,C                              
1800825.0,9,2.0,0,6.0,45.0,C                              
10660038.0,4,4.0,50,3.0,45.0,C                              
973858.0,9,2.0,90,3.0,48.0,C                              
11973277.0,4,4.0,30,2.0,51.0,C                              
1902261.0,5,3.0,0,6.0,48.0,C                              
1359240.0,6,2.0,0,6.0,117.0,C                              
1389220.0,3,3.0,64,3.0,117.0,C                              
90259327.0,1,3.0,54,2.0,473.0,C                              
1837109.0,10,4.0,42,3.0,51.0,C                              
3415945.0,4,4.0,40,2.0,48.0,C                              
13621149.0,5,4.0,50,3.0,51.0,C                              
10907262.0,4,4.0,50,2.0,48.0,C                              
3597687.0,4,3.0,55,2.0,117.0,C                              
6351450.0,8,3.0,100,3.0,51.0,C                              
7126328.0,6,3.0,60,2.0,48.0,C                              
8889562.0,6,2.0,0,6.0,45.0,C                              
10763058.0,6,4.0,50,2.0,51.0,C                              
45550093.0,8,3.0,80,3.0,153.0,C                              
3195341.0,24,3.0,120,3.0,117.0,C                              
3927083.0,8,2.0,70,3.0,48.0,C                              
932191.0,8,2.0,70,3.0,48.0,C                              
1036858.0,5,3.0,80,2.0,117.0,C                              
1257803.0,10,1.0,78,3.0,117.0,C                              
